toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
2349.01,405452527,APC,09h33m02.24s,143.259339,-13d49m50.28s,-13.830634,-7.785,0.059,-0.059,0.0,2.342,0.059,-0.059,0.0,2459997.913355,0.001074,-0.001074,0,11.5738497,1.86e-05,-1.86e-05,0,6.656,0.116,-0.116,0,18730.0,1.5037,-1.5037,0,22.4042,1.18194,-1.18194,0,210.056,,,,1060.0,,,,11.8929,0.007,-0.007,0,528.869,10.612,-10.612,0,5782.0,124.2,-124.2,0,4.04,0.08,-0.08,0,1.61,0.08,-0.08,0,2020-10-23 19:58:28,2023-10-17 16:02:02
2351.01,290036495,APC,12h50m38.79s,192.661632,-14d33m54.36s,-14.565099,-22.015,0.093,-0.093,0.0,-8.012,0.071,-0.071,0.0,2459552.675285,0.000362,-0.000362,0,5.2524809,2.4e-06,-2.4e-06,0,2.0606876,0.0402453,-0.0402453,0,22612.2943943,433.29034,-433.29034,0,26.1130371,5.351613,-5.351613,0,438.9768712,,,,1167.4281449,,,,12.1103,0.007,-0.007,0,457.57,11.2055,-11.2055,0,5728.0,122.1,-122.1,0,4.24,0.08,-0.08,0,1.27,0.07,-0.07,0,2020-10-23 19:58:28,2026-01-10 10:08:01
2366.01,39218269,APC,05h54m01.21s,88.505022,-03d38m23.67s,-3.639907,8.71,0.062,-0.062,0.0,22.471,0.062,-0.062,0.0,2459224.966718,0.004347,-0.004347,0,17.1869882,0.0001376,-0.0001376,0,3.845,1.234,-1.234,0,3130.0,13.0438,-13.0438,0,12.9307,1.38748,-1.38748,0,97.2728,,,,874.0,,,,11.8402,0.006,-0.006,0,439.569,9.183,-9.183,0,6049.7,143.6,-143.6,0,3.87,0.1,-0.1,0,2.05,0.18,-0.18,0,2020-10-23 19:58:28,2024-02-15 12:03:00
2377.01,146165619,APC,22h47m29.23s,341.871773,-15d34m22.61s,-15.572947,0.618,0.189,-0.189,0.0,-30.148,0.173,-0.173,0.0,2459088.7876,0.000311,-0.000311,0,1.6766686,2.5e-06,-2.5e-06,0,1.1189151,0.0718465,-0.0718465,0,33350.8877349,963.18976,-963.18976,0,11.4035308,0.6218018,-0.6218018,0,180.6575645,,,,935.0477453,,,,14.1858,0.007,-0.007,0,288.642,16.806,-16.806,0,4155.0,122.0,-122.0,0,4.66247,,,0,0.622666,,,0,2020-11-06 18:59:45,2026-01-21 10:08:01
2383.01,20897611,APC,00h05m56.36s,1.484836,-20d39m14.24s,-20.653955,-6.667,0.086,-0.086,0.0,-49.57,0.088,-0.088,0.0,2460927.102808,0.000493,-0.000493,0,3.1353643,1.2e-06,-1.2e-06,0,1.2230703,0.2063328,-0.2063328,0,8607.413644,237.3010031,-237.3010031,0,11.1251501,0.7101781,-0.7101781,0,583.0967101,,,,1368.9994937,,,,10.459,0.007,-0.007,0,174.593,2.695,-2.695,0,5503.0,5569.7,-5569.7,0,4.4,0.3,-0.3,0,1.06,0.06,-0.06,0,2020-11-06 18:59:45,2026-03-05 10:08:02
2387.01,237885040,APC,01h21m38.49s,20.410382,-64d52m32.56s,-64.87571,-5.113,0.151,-0.151,0.0,-6.168,0.145,-0.145,0.0,2459063.229447,0.000873,-0.000873,0,5.6601098,0.0001809,-0.0001809,0,1.5377473,0.0576678,-0.0576678,0,8427.6778878,280.7395,-280.7395,0,12.3816484,0.8086145,-0.8086145,0,361.1289137,,,,1111.8221321,,,,11.8933,0.006,-0.006,0,396.308,13.3465,-13.3465,0,5859.8,6031.1,-6031.1,0,4.4,2.0,-2.0,0,1.1873699,0.071417,-0.071417,0,2020-11-06 18:59:46,2022-11-07 12:02:35
2396.01,333734769,APC,11h20m36.02s,170.150082,-26d09m11.29s,-26.153136,-16.318,0.063,-0.063,0.0,-2.465,0.052,-0.052,0.0,2459303.511289,0.001835,-0.001835,0,1.5099302,5e-06,-5e-06,0,1.329,0.391,-0.391,0,2230.0,7.71456,-7.71456,0,8.891,0.71843,-0.71843,0,1087.82,,,,1599.0,,,,11.4944,0.007,-0.007,0,469.613,10.403,-10.403,0,5735.0,128.1,-128.1,0,3.96,0.08,-0.08,0,1.76,0.09,-0.09,0,2020-11-24 20:52:12,2021-11-06 10:10:04
2410.01,248391319,APC,01h18m30.45s,19.626878,-00d03m23.03s,-0.056398,23.383,0.075,-0.075,0.0,25.769,0.048,-0.048,0.0,2459497.629903,0.001292,-0.001292,0,0.7988525,1.7e-06,-1.7e-06,0,0.831,0.203,-0.203,0,1700.0,8.95422,-8.95422,0,4.00703,0.412139,-0.412139,0,512.916,,,,1325.0,,,,12.2478,0.006,-0.006,0,232.822,2.1645,-2.1645,0,4785.0,131.261,-131.261,0,4.45252,0.0942818,-0.0942818,0,0.86,0.06,-0.06,0,2020-11-24 20:55:50,2022-11-10 12:03:29
2422.01,29919341,APC,01h39m32.28s,24.884512,-07d23m41.02s,-7.394729,20.1,1.3,-1.3,0.0,-28.8,1.4,-1.4,0.0,2459131.39396,0.00205,-0.00205,0,18.23603,7e-05,-7e-05,0,4.91,0.32,-0.32,0,3090.0,855.056,-855.056,0,10.0179,,,0,411.58,,,,,,,,9.4843,0.007,-0.007,0,100.804,,,0,6159.7,,,0,,,,0,0.88,,,0,2020-11-25 22:47:02,2021-10-29 12:59:15
2428.01,274193763,APC,03h35m19.55s,53.831468,+03d01m43.1s,3.028639,,,,,,,,,2459168.03367,0.0014,-0.0014,0,7.57017,0.00081,-0.00081,0,0.916,0.205,-0.205,0,1500.0,3.84542,-3.84542,0,,,,0,,,,,,,,,9.966,0.29,-0.29,0,,,,0,,,,0,,,,0,,,,0,2020-12-22 23:47:36,2022-08-09 16:02:02
243.01,149010208,APC,00h13m34.59s,3.394115,-31d20m03.85s,-31.334403,2.688,0.059,-0.059,0.0,-1.754,0.045,-0.045,0.0,2458356.617596,0.000338,-0.000338,0,3.4373093,2.8e-06,-2.8e-06,0,4.3114755,0.0336294,-0.0336294,0,15017.9801247,138.73639,-138.73639,0,25.668105,1.351701,-1.351701,0,2497.4850189,,,,1802.9989447,,,,11.681,0.007,-0.007,0,709.175,18.6355,-18.6355,0,6046.0,193.0,-193.0,0,4.29639,2.00435,-2.00435,0,1.94932,0.10201,-0.10201,0,2018-11-29 21:52:42,2022-10-03 16:02:02
2434.01,155001079,APC,23h00m37.3s,345.155415,+46d01m57.13s,46.032536,-3.693,0.071,-0.071,0.0,-3.594,0.062,-0.062,0.0,2458739.678081,0.001536,-0.001536,0,1.3808138,7.91e-05,-7.91e-05,0,0.9133596,0.2457945,-0.2457945,0,329.1752026,38.83706,-38.83706,0,7.5531443,3.0626397,-3.0626397,0,98886.497136,,,,4522.7647415,,,,9.06657,0.006,-0.006,0,594.987,15.9325,-15.9325,0,9431.0,214.831,-214.831,0,3.64947,0.0687193,-0.0687193,0,3.83824,0.143759,-0.143759,0,2020-12-22 23:48:42,2022-07-20 12:03:42
2440.01,129839175,APC,03h41m04.81s,55.270024,-36d56m37.43s,-36.943731,39.436,0.035,-0.035,0.0,31.137,0.046,-0.046,0.0,2459144.977997,0.000344,-0.000344,0,0.6461571,1.56e-05,-1.56e-05,0,1.1963822,0.0307506,-0.0307506,0,6290.6211389,96.704056,-96.704056,0,15.3572514,8.059975,-8.059975,0,4527.9508872,,,,2092.161358,,,,11.0529,0.006,-0.006,0,212.588,1.146,-1.146,0,5256.8,104.732,-104.732,0,4.27128,0.0767825,-0.0767825,0,1.14951,0.0563065,-0.0563065,0,2021-01-06 21:28:53,2021-10-29 12:59:15
2444.01,29959760,APC,02h49m03.31s,42.263784,-16d33m33.41s,-16.55928,59.179,0.097,-0.097,0.0,84.249,0.119,-0.119,0.0,2459145.041127,0.001074,-0.001074,0,1.6473887,0.0001243,-0.0001243,0,1.3242991,0.0975411,-0.0975411,0,32325.7685306,2011.8455,-2011.8455,0,15.7358835,21.552816,-21.552816,0,97.0829105,,,,800.5813089,,,,13.6732,0.008,-0.008,0,190.748,2.2995,-2.2995,0,3556.0,157.0,-157.0,0,4.65625,0.0112725,-0.0112725,0,0.594044,0.0182083,-0.0182083,0,2021-01-06 21:28:53,2024-06-09 12:03:00
2460.01,454224694,APC,05h18m06.76s,79.528174,+02d33m49.23s,2.563675,2.519,0.053,-0.053,0.0,-22.799,0.048,-0.048,0.0,2459174.385712,0.001292,-0.001292,0,0.515461,4.6e-05,-4.6e-05,0,0.8502512,0.11895,-0.11895,0,1462.4242309,143.7763,-143.7763,0,6.5688522,13.43989,-13.43989,0,7358.8192788,,,,2362.2278419,,,,11.3357,0.006,-0.006,0,279.5,2.9685,-2.9685,0,5994.0,122.381,-122.381,0,4.44879,0.0765584,-0.0765584,0,1.03783,0.0476885,-0.0476885,0,2021-02-03 22:59:12,2021-10-29 12:59:15
2462.01,248434780,APC,05h09m15.47s,77.314465,-05d33m26.67s,-5.557409,12.49,0.084,-0.084,0.0,5.064,0.063,-0.063,0.0,2459183.651187,0.003098,-0.003098,0,12.8643168,0.0044143,-0.0044143,0,4.7778345,0.2252771,-0.2252771,0,6907.9754982,394.42627,-394.42627,0,17.4453322,1.2423514,-1.2423514,0,248.7479157,,,,1012.8837698,,,,11.7884,0.008,-0.008,0,516.495,13.1145,-13.1145,0,5365.0,32.4,-32.4,0,4.41,2.0,-2.0,0,1.82733,0.109668,-0.109668,0,2021-02-03 22:59:12,2025-12-28 12:03:53
2476.01,43868600,APC,05h12m26.13s,78.108877,-07d15m28.53s,-7.257924,6.422,0.065,-0.065,0.0,-13.358,0.058,-0.058,0.0,2459196.637234,0.003746,-0.003746,0,3.8865992,3.01e-05,-3.01e-05,0,2.909,0.672,-0.672,0,590.0,1.70825,-1.70825,0,14.0296,,,0,247.041,,,,1104.0,,,,10.1263,0.008,-0.008,0,537.765,9.938,-9.938,0,4731.6,49.0,-49.0,0,,,,0,5.67,,,0,2021-02-03 23:44:47,2021-11-22 12:01:46
2489.01,279327604,APC,22h10m12.74s,332.553092,-45d02m58.61s,-45.049614,-26.014,0.125,-0.125,0.0,12.767,0.172,-0.172,0.0,2459062.945311,0.001536,-0.001536,0,1.426951,0.0001724,-0.0001724,0,1.3367863,0.1265267,-0.1265267,0,2881.7106387,218.62526,-218.62526,0,8.8281188,12.0227165,-12.0227165,0,1289.4656111,,,,1528.3477807,,,,11.2451,0.006,-0.006,0,215.394,5.026,-5.026,0,5421.0,5412.1,-5412.1,0,4.6,0.1,-0.1,0,1.02349,0.0640201,-0.0640201,0,2021-02-19 00:11:34,2022-05-03 12:02:47
2491.01,80567842,APC,05h49m08.01s,87.283391,+09d37m39.05s,9.627515,2.892,0.086,-0.086,0.0,-3.379,0.076,-0.076,0.0,2459205.124526,0.00074,-0.00074,0,5.92777,0.0004025,-0.0004025,0,2.5599954,0.0483641,-0.0483641,0,12984.5364661,451.76117,-451.76117,0,20.4068988,1.0547695,-1.0547695,0,1581.2651219,,,,1608.3142967,,,,11.0233,0.01,-0.01,0,533.726,12.711,-12.711,0,8343.0,147.492,-147.492,0,4.36705,0.0741381,-0.0741381,0,1.55754,0.058407,-0.058407,0,2021-02-19 00:37:58,2021-12-09 12:01:52
2499.01,67196573,APC,05h57m49.6s,89.456648,-11d25m05.53s,-11.418203,10.915,0.099,-0.099,0.0,15.886,0.098,-0.098,0.0,2459226.410197,0.000592,-0.000592,0,2.5574812,3.4e-06,-3.4e-06,0,1.053,0.181,-0.181,0,1860.0,1540.73,-1540.73,0,17.7879,4.95674,-4.95674,0,639.207,,,,1400.0,,,,10.7996,0.006,-0.006,0,233.953,2.7545,-2.7545,0,5844.0,115.1,-115.1,0,4.33,2.0,-2.0,0,1.13,0.05,-0.05,0,2021-02-19 00:37:59,2022-03-15 12:02:21
2506.01,393298446,APC,06h08m02.63s,92.010974,-39d00m38.91s,-39.010809,5.5,1.4,-1.4,0.0,20.8,1.2,-1.2,0.0,2459211.074562,0.005097,-0.005097,0,14.9695925,0.0003288,-0.0003288,0,5.832,0.843,-0.843,0,430.0,0.829512,-0.829512,0,3.04784,,,0,219.916,,,,,,,,9.9257,0.006,-0.006,0,236.243,,,0,6456.0,,,0,,,,0,1.46,,,0,2021-03-02 22:28:40,2021-10-29 12:59:15
2509.01,143282930,APC,06h17m38.34s,94.409738,-09d37m51.86s,-9.631072,-2.298,0.095,-0.095,0.0,3.24,0.101,-0.101,0.0,2459224.689855,0.004339,-0.004339,0,1.5339665,1.56e-05,-1.56e-05,0,2.128,0.284,-0.284,0,470.0,1.3122,-1.3122,0,4.28924,0.325067,-0.325067,0,3012.65,,,,2063.0,,,,10.7088,0.014,-0.014,0,446.952,12.112,-12.112,0,6694.0,144.7,-144.7,0,4.02,0.09,-0.09,0,1.92,0.1,-0.1,0,2021-03-02 22:28:40,2021-10-29 12:59:15
2516.01,295947393,APC,07h16m10.66s,109.0444,-17d27m11.03s,-17.453065,-0.4,1.9,-1.9,0.0,0.9,1.9,-1.9,0.0,2459252.875826,0.003535,-0.003535,0,5.4927168,3.19e-05,-3.19e-05,0,7.906,0.421,-0.421,0,5290.0,0.558867,-0.558867,0,18.5905,,,0,14464.4,,,,,,,,9.9552,0.006,-0.006,0,545.079,,,0,9623.0,365.4,-365.4,0,4.08,1.24,-1.24,0,2.37,,,0,2021-03-02 22:28:41,2025-01-08 12:03:11
252.01,237924601,APC,03h50m12.88s,57.553653,-63d03m14.11s,-63.053919,-7.2,6.1,-6.1,0.0,-27.8,5.5,-5.5,0.0,2460041.401591,0.000557,-0.000557,0,1.0021853,5.3e-06,-5.3e-06,0,0.5001924,0.0429446,-0.0429446,0,2319.9972324,133.08377,-133.08377,0,5.0155627,0.2960881,-0.2960881,0,1409.4020834,,,,1562.7103079,,,,11.7497,0.006,-0.006,0,190.596,,,0,5071.0,181.0,-181.0,0,4.48308,2.00352,-2.00352,0,0.874822,,,0,2018-12-04 21:48:18,2023-07-12 10:10:02
2521.01,72556406,APC,06h14m06.99s,93.529144,-08d03m44.31s,-8.062309,-7.737,0.075,-0.075,0.0,-0.317,0.095,-0.095,0.0,2459227.249446,0.001383,-0.001383,0,5.563087,1.34e-05,-1.34e-05,0,4.533,0.207,-0.207,0,2520.0,0.350593,-0.350593,0,9.04133,0.478522,-0.478522,0,494.188,,,,1313.0,,,,10.8218,0.007,-0.007,0,341.347,4.925,-4.925,0,5491.4,104.0,-104.0,0,3.85,0.43,-0.43,0,1.72,0.09,-0.09,0,2021-03-02 22:28:42,2021-10-29 12:59:15
2540.02,354518617,APC,05h30m14.05s,82.558548,-42d41m52.61s,-42.697946,33.698,0.048,-0.048,0.0,-143.698,0.053,-0.053,0.0,2459223.145597,0.002136,-0.002136,0,22.0819969,8.18e-05,-8.18e-05,0,3.073,0.771,-0.771,0,1019.0,1.23485,-1.23485,0,2.28729,0.247107,-0.247107,0,5.94816,,,,435.0,,,,8.2731,0.006,-0.006,0,19.1419,0.0111,-0.0111,0,4036.3,69.7,-69.7,0,4.65,0.07,-0.07,0,0.66,0.07,-0.07,0,2021-03-29 18:39:45,2024-09-17 10:08:02
2546.01,388089437,APC,08h03m52.61s,120.969221,+11d08m07.66s,11.135462,0.047,0.068,-0.068,0.0,0.777,0.04,-0.04,0.0,2459578.592429,0.00077,-0.00077,0,2.1811989,5.4e-06,-5.4e-06,0,0.428,0.166,-0.166,0,2300.0,2027.5,-2027.5,0,18.7156,7.29541,-7.29541,0,149.461,,,,974.0,,,,11.8215,0.007,-0.007,0,515.356,9.759,-9.759,0,6125.96,133.255,-133.255,0,4.17403,0.087276,-0.087276,0,1.46,0.08,-0.08,0,2021-03-11 23:41:58,2022-04-19 12:02:07
2556.01,468981993,APC,08h34m48.69s,128.702871,+08d34m10.14s,8.569483,-9.622,0.079,-0.079,0.0,-14.985,0.056,-0.056,0.0,2459966.962573,0.001212,-0.001212,0,8.0149323,3.63e-05,-3.63e-05,0,4.6198374,0.0740526,-0.0740526,0,4426.4689118,75.73721,-75.73721,0,9.5021286,0.5284063,-0.5284063,0,320.0737304,,,,1078.778438,,,,10.7003,0.006,-0.006,0,277.281,3.601,-3.601,0,5886.2,140.7,-140.7,0,4.25,0.03,-0.03,0,1.3302799,0.0712361,-0.0712361,0,2021-03-18 16:10:35,2023-07-12 10:10:02
2595.01,151284882,APC,06h05m35.99s,91.399969,+14d21m24.89s,14.356915,6.538,0.076,-0.076,0.0,-16.124,0.065,-0.065,0.0,2459547.608503,0.002704,-0.002704,0,3.817421,2.53e-05,-2.53e-05,0,2.47,0.596,-0.596,0,1000.0,2.75151,-2.75151,0,3.32507,0.260936,-0.260936,0,529.596,,,,1336.0,,,,10.7212,0.007,-0.007,0,212.383,2.3065,-2.3065,0,6033.7,142.9,-142.9,0,4.47,0.09,-0.09,0,1.02,0.06,-0.06,0,2021-04-07 21:46:03,2022-03-11 10:10:02
2596.01,37089434,APC,06h32m02.87s,98.01194,-05d28m47.26s,-5.479794,49.92,0.06,-0.06,0.0,-31.807,0.061,-0.061,0.0,2459220.286778,0.001118,-0.001118,0,16.2709828,4.72e-05,-4.72e-05,0,1.835,0.314,-0.314,0,5870.0,6.8576,-6.8576,0,6.81631,0.522061,-0.522061,0,5.83182,,,,432.0,,,,10.9058,0.006,-0.006,0,127.734,0.621,-0.621,0,4811.0,135.7,-135.7,0,4.45,0.09,-0.09,0,0.87,0.06,-0.06,0,2021-04-07 21:46:03,2021-11-29 12:02:15
2602.01,191928543,APC,09h06m01.81s,136.507536,-39d32m53.61s,-39.548224,-16.78,0.043,-0.043,0.0,15.062,0.05,-0.05,0.0,2459991.062533,0.001326,-0.001326,0,7.234064,0.0007208,-0.0007208,0,6.0205683,0.1023186,-0.1023186,0,10621.8735536,184.75412,-184.75412,0,18.5228447,0.8687592,-0.8687592,0,827.0806334,,,,1367.7499655,,,,11.83,0.006,-0.006,0,622.34,10.607,-10.607,0,6770.0,136.344,-136.344,0,4.11942,0.0847979,-0.0847979,0,1.73783,0.0773819,-0.0773819,0,2021-04-12 18:45:51,2023-10-17 16:02:02
2605.01,146776480,APC,08h17m25.58s,124.356588,-34d28m00.67s,-34.466852,299.312,0.078,-0.078,0.0,-513.199,0.074,-0.074,0.0,2459978.593736,0.000923,-0.000923,0,20.6006151,3.59e-05,-3.59e-05,0,1.4716288,0.0430228,-0.0430228,0,12106.6702221,307.5715,-307.5715,0,8.1782864,3.5458872,-3.5458872,0,3.4585595,,,,347.8112006,,,,10.4767,0.007,-0.007,0,36.2852,0.0622,-0.0622,0,3821.0,157.0,-157.0,0,4.74216,0.0079282,-0.0079282,0,0.494575,0.0147011,-0.0147011,0,2021-04-12 18:45:51,2024-01-25 12:02:44
2609.01,308883808,APC,10h09m58.14s,152.492231,-12d10m43.23s,-12.178676,-52.607,0.067,-0.067,0.0,17.98,0.072,-0.072,0.0,2459988.5342,0.002081,-0.002081,0,1.1645141,0.0001696,-0.0001696,0,1.648221,0.1132211,-0.1132211,0,1828.5119817,138.52449,-138.52449,0,6.3506237,0.4593177,-0.4593177,0,3483.4007607,,,,1959.3887499,,,,11.4514,0.006,-0.006,0,347.307,7.316,-7.316,0,5979.0,132.773,-132.773,0,4.29665,0.0827082,-0.0827082,0,1.23369,0.0626005,-0.0626005,0,2021-04-12 18:45:52,2023-10-02 16:02:02
2637.01,349408306,APC,07h21m42.28s,110.426175,-64d00m50.92s,-64.014145,-0.359,0.058,-0.058,0.0,8.091,0.062,-0.062,0.0,2460014.399459,0.000487,-0.000487,0,0.152076,1.8e-06,-1.8e-06,0,0.5,0.0157598,-0.0157598,0,105147.465567,2604.5212,-2604.5212,0,,,,0,12751.7114543,,,,2710.2656995,,,,15.8445,0.009,-0.009,0,874.657,23.063,-23.063,0,5780.0,,,0,4.438,,,0,,,,0,2021-04-29 22:53:08,2023-07-12 10:10:02
2644.01,385332171,APC,12h06m46.32s,181.692982,-16d30m37.06s,-16.510294,27.92,2.0,-2.0,0.0,-31.07,2.0,-2.0,0.0,2459300.317115,0.000924,-0.000924,0,9.7439744,0.0016644,-0.0016644,0,1.9764395,0.0833292,-0.0833292,0,6711.0590566,340.31976,-340.31976,0,9.5314099,0.3691018,-0.3691018,0,93.2116922,,,,792.4782429,,,,10.9206,0.006,-0.006,0,235.146,,,0,5383.0,,,0,4.438,,,0,0.983025,,,0,2021-04-29 22:53:08,2021-10-29 12:59:15
2646.01,349966879,APC,07h37m44.89s,114.43704,-63d33m05.34s,-63.551482,-3.929,0.037,-0.037,0.0,12.732,0.041,-0.041,0.0,2460068.864238,0.00095,-0.00095,0,0.3125737,2e-07,-2e-07,0,0.526,0.043,-0.043,0,4540.0,175.604,-175.604,0,8.09753,,,0,4234.06,,,,2247.0,,,,13.1875,0.006,-0.006,0,389.119,2.7815,-2.7815,0,5202.0,122.0,-122.0,0,4.53,,,0,0.84,,,0,2021-05-04 20:03:20,2024-08-22 10:08:01
2653.01,149394317,APC,05h37m06.09s,84.275368,-64d27m51.57s,-64.464325,1.168,1.147,-1.147,0.0,0.189,1.148,-1.148,0.0,2460041.745982,0.00091,-0.00091,0,0.9270535,6.53e-05,-6.53e-05,0,1.011,0.05,-0.05,0,1640.0,1.20748,-1.20748,0,,,,0,1270.74,,,,1663.0,,,,12.208,0.006,-0.006,0,488.621,,,0,6317.3,389.9,-389.9,0,4.31,,,0,,,,0,2021-05-04 20:03:21,2024-09-02 12:03:01
2663.01,423666115,APC,00h37m09.54s,9.289758,-13d56m28.42s,-13.941227,3.689,0.065,-0.065,0.0,-6.378,0.034,-0.034,0.0,2459140.932852,0.001499,-0.001499,0,0.58228,1.6e-06,-1.6e-06,0,0.691,0.196,-0.196,0,3170.0,23.1672,-23.1672,0,7.80197,0.797526,-0.797526,0,1871.39,,,,1832.0,,,,12.7147,0.007,-0.007,0,730.972,16.5485,-16.5485,0,6288.0,131.6,-131.6,0,4.29,0.09,-0.09,0,1.32,0.07,-0.07,0,2021-05-04 21:38:08,2024-08-22 10:08:01
2666.01,170889511,APC,09h17m55.41s,139.480865,-03d23m15.09s,-3.387525,23.429,0.099,-0.099,0.0,-63.661,0.091,-0.091,0.0,2459259.141383,0.001787,-0.001787,0,,,,0,1.445,0.07,-0.07,0,22040.0,11.2546,-11.2546,0,16.6553,0.950689,-0.950689,0,21.4281,,,,599.0,,,,6.9887,0.006,-0.006,0,32.6024,0.09845,-0.09845,0,5212.0,110.6,-110.6,0,4.3,0.08,-0.08,0,1.11,0.06,-0.06,0,2021-05-06 23:22:42,2022-04-19 12:02:07
2672.01,129372561,APC,07h55m35.4s,118.897492,-25d51m55.66s,-25.86546,-1.358,0.07,-0.07,0.0,0.218,0.079,-0.079,0.0,2460698.460263,0.001991,-0.001991,0,10.7189647,5.65e-05,-5.65e-05,0,3.9269424,0.1476797,-0.1476797,0,7404.3059814,390.88,-390.88,0,22.4497849,4.4129305,-4.4129305,0,1054.2812693,,,,1453.3120426,,,,10.6734,0.007,-0.007,0,625.01,20.493,-20.493,0,7830.0,132.4,-132.4,0,4.07,0.08,-0.08,0,2.0715599,0.090736,-0.090736,0,2021-05-20 00:31:30,2025-07-10 10:08:01
2674.01,434496663,APC,11h32m05.99s,173.024957,-20d37m57.49s,-20.632635,9.69,0.078,-0.078,0.0,-30.776,0.047,-0.047,0.0,2459291.690613,0.000802,-0.000802,0,7.2972359,1.26e-05,-1.26e-05,0,0.827,0.058,-0.058,0,3780.0,3.15282,-3.15282,0,13.2402,0.733716,-0.733716,0,14.5303,,,,543.0,,,,10.185,0.006,-0.006,0,370.146,6.0165,-6.0165,0,6433.0,134.9,-134.9,0,3.91,0.09,-0.09,0,2.1,0.1,-0.1,0,2021-05-27 20:42:11,2022-03-23 12:02:08
2694.01,146467673,APC,05h04m19.95s,76.083135,-20d43m32.74s,-20.725762,,,,,,,,,2459198.068832,0.001409,-0.001409,0,1.6375324,4.4e-06,-4.4e-06,0,1.665,0.15,-0.15,0,11120.0,11.8014,-11.8014,0,,,,0,437.581,,,,1274.0,,,,12.575,0.019,-0.019,0,451.486,,,0,5095.6,1104.7,-1104.7,0,,,,0,,,,0,2021-06-03 21:39:00,2024-08-22 10:08:01
2695.01,140284353,APC,05h41m15.44s,85.314319,-34d49m55.91s,-34.832198,-8.752,3.188,-3.188,0.0,4.303,3.188,-3.188,0.0,2459226.435976,0.000758,-0.000758,0,0.5566811,8e-07,-8e-07,0,0.473,0.158,-0.158,0,3250.0,63.4275,-63.4275,0,13.2433,1.91906,-1.91906,0,634.993,,,,1398.0,,,,13.0494,0.006,-0.006,0,,,,0,5200.0,234.9,-234.9,0,,,,0,1.7,0.16,-0.16,0,2021-06-03 21:39:00,2024-08-22 10:08:01
271.01,259511357,APC,04h43m06.12s,70.775511,-50d13m10.12s,-50.219478,49.228,0.104,-0.104,0.0,49.976,0.142,-0.142,0.0,2460984.491087,0.000966,-0.000966,0,2.475987,1.5e-06,-1.5e-06,0,0.8790371,0.2198516,-0.2198516,0,471.687985,26.9695525,-26.9695525,0,3.2031207,0.1492875,-0.1492875,0,568.8898704,,,,1360.5834688,,,,8.4332,0.007,-0.007,0,100.245,0.62765,-0.62765,0,6025.0,192.0,-192.0,0,4.33135,0.387055,-0.387055,0,1.33012,,,0,2019-05-17 18:40:33,2026-02-18 10:08:02
2725.01,100780304,APC,05h54m36.28s,88.651171,-31d51m34.62s,-31.859618,19.141,0.034,-0.034,0.0,-15.453,0.042,-0.042,0.0,2459227.295588,0.000866,-0.000866,0,0.1846924,4e-07,-4e-07,0,0.386,0.1,-0.1,0,1390.0,19.5854,-19.5854,0,4.10645,0.480583,-0.480583,0,7063.84,,,,2554.0,,,,12.058,0.006,-0.006,0,341.371,2.5855,-2.5855,0,5958.8,125.3,-125.3,0,4.57,0.08,-0.08,0,0.9,0.04,-0.04,0,2021-06-03 22:07:19,2024-08-22 10:08:01
2740.01,301281965,APC,06h41m02.53s,100.260562,+02d20m57.4s,2.349279,1.735,0.083,-0.083,0.0,12.616,0.088,-0.088,0.0,2459212.462934,0.001698,-0.001698,0,0.5348968,1.7e-06,-1.7e-06,0,0.504,0.115,-0.115,0,6240.0,85.1396,-85.1396,0,5.99059,,,0,518.242,,,,1329.0,,,,13.2633,0.006,-0.006,0,314.782,5.193,-5.193,0,5414.2,190.3,-190.3,0,4.88,,,0,0.58,,,0,2021-06-03 22:07:21,2024-08-22 10:08:01
2745.01,237770757,APC,06h57m30.66s,104.377746,+03d59m38.53s,3.994035,-1.8,1.9,-1.9,0.0,-4.4,2.0,-2.0,0.0,2459211.945554,0.000559,-0.000559,0,1.7932884,1.8e-06,-1.8e-06,0,3.299,0.092,-0.092,0,16170.0,1.29029,-1.29029,0,22.7665,,,0,5108.84,,,,,,,,11.9685,0.006,-0.006,0,744.184,,,0,7122.0,,,0,,,,0,1.74,,,0,2021-06-03 22:07:21,2025-01-08 12:03:11
